Capacitance,Inductance,Resonance Frequency
1.17E-15,2.3745E-09,95486377557
6.86E-16,3.01668E-09,1.10635E+11
5.56E-16,2.55048E-09,1.33651E+11
7.99E-16,2.43647E-09,1.14069E+11
1.14E-15,2.48407E-09,94576991449
1.44E-15,2.79828E-09,79285446385
1.10E-15,2.8748E-09,89499404003
7.69E-16,2.37289E-09,1.1782E+11
1.28E-15,2.37527E-09,91276433940
1.36E-15,2.7081E-09,82931251472
5.84E-16,2.41147E-09,1.34114E+11
1.79E-15,3.25921E-09,65892684688
8.85E-16,2.33613E-09,1.10688E+11
1.06E-15,2.73863E-09,93411524878
7.43E-16,2.60484E-09,1.14402E+11
8.50E-16,2.60697E-09,1.06916E+11
1.21E-15,2.61023E-09,89554658485
1.07E-15,3.01917E-09,88549197115
8.25E-16,2.38651E-09,1.13426E+11
7.20E-16,2.37168E-09,1.21794E+11
9.91E-16,3.27766E-09,88308300155
9.30E-16,2.53282E-09,1.03699E+11
7.60E-16,3.53991E-09,97032453063
5.15E-16,2.68261E-09,1.35406E+11
1.04E-15,2.92721E-09,91217124439
1.01E-15,3.23159E-09,88095008113
8.02E-16,2.86778E-09,1.04945E+11
1.27E-15,3.28265E-09,77948187667
1.21E-15,2.9917E-09,83650434712
5.00E-16,2.88567E-09,1.32499E+11
5.96E-16,2.8865E-09,1.21342E+11
1.11E-15,2.67759E-09,92318064518
8.82E-16,3.01161E-09,97653198290
1.04E-15,2.54651E-09,97798128015
5.93E-16,2.38173E-09,1.3392E+11
1.15E-15,2.39769E-09,95846173797
6.60E-16,2.36414E-09,1.27412E+11
7.60E-16,2.59422E-09,1.13347E+11
1.25E-15,2.94031E-09,83017237506
1.69E-15,3.5777E-09,64725434845
8.43E-16,2.72892E-09,1.04933E+11
3.45E-16,2.3811E-09,1.75599E+11
5.08E-16,2.59933E-09,1.38503E+11
5.69E-16,2.45826E-09,1.34571E+11
8.40E-16,2.72271E-09,1.0524E+11
1.13E-15,2.89729E-09,87959949720
1.20E-15,2.70528E-09,88333122516
6.80E-16,2.37839E-09,1.25148E+11
1.42E-15,3.00026E-09,77107483045
1.00E-15,3.38751E-09,86472915119
1.02E-15,3.43296E-09,85052218065
6.83E-16,2.85947E-09,1.13885E+11
1.29E-15,3.32792E-09,76813690110
8.31E-16,2.83208E-09,1.03745E+11
1.71E-15,3.03954E-09,69810064414
7.07E-16,2.73833E-09,1.14385E+11
8.10E-16,2.50662E-09,1.11695E+11
8.38E-16,2.39613E-09,1.12316E+11
8.12E-16,2.45672E-09,1.12685E+11
4.82E-16,2.85547E-09,1.35662E+11
9.32E-16,3.34061E-09,90198478891
8.05E-16,2.43982E-09,1.13565E+11
7.98E-16,2.51077E-09,1.12439E+11
1.17E-15,2.45918E-09,93827936736
9.37E-16,3.36831E-09,89586883099
8.04E-16,3.01323E-09,1.02253E+11
6.97E-16,2.80476E-09,1.1383E+11
1.06E-15,2.37325E-09,1.00345E+11
1.02E-15,3.01697E-09,90726522581
1.12E-15,3.13052E-09,84996915040
1.42E-15,3.25208E-09,74062021062
6.29E-16,2.93648E-09,1.17107E+11
7.86E-16,3.43374E-09,96877941068
1.06E-15,3.59493E-09,81530856271
1.16E-15,2.43149E-09,94766532857
1.48E-15,2.70823E-09,79496151003
8.83E-16,2.5045E-09,1.07023E+11
7.85E-16,2.76892E-09,1.07952E+11
1.19E-15,2.65544E-09,89532058774
8.85E-16,2.82186E-09,1.00712E+11
8.19E-16,2.66681E-09,1.07692E+11
8.40E-16,2.75308E-09,1.04658E+11
1.39E-15,2.62999E-09,83240716386
1.05E-15,2.43537E-09,99527417461
8.67E-16,3.29826E-09,94116974967
6.45E-16,2.84244E-09,1.17542E+11
1.24E-15,3.10592E-09,81098689149
8.83E-16,2.87925E-09,99816059583
7.47E-16,3.0996E-09,1.04594E+11
1.50E-15,2.68249E-09,79342372231
1.04E-15,2.9557E-09,90776403940
1.15E-15,2.82559E-09,88291101096
7.93E-16,2.41361E-09,1.1504E+11
1.48E-15,2.48117E-09,83054162887
9.42E-16,2.69456E-09,99896632564
1.14E-15,2.6488E-09,91589003410
8.88E-16,2.63875E-09,1.03972E+11
1.02E-15,2.94821E-09,91778425903
8.21E-16,3.59851E-09,92594900358
9.75E-16,3.24315E-09,89502381725
8.38E-16,2.82175E-09,1.035E+11
8.14E-16,2.79867E-09,1.05446E+11
8.93E-16,2.58006E-09,1.04853E+11
8.68E-16,2.62552E-09,1.05427E+11
6.49E-16,2.54537E-09,1.23829E+11
1.16E-15,2.50281E-09,93406557341
7.95E-16,3.46673E-09,95868633210
1.20E-15,3.13472E-09,82059738806
1.27E-15,2.63005E-09,87083520424
5.28E-16,2.71739E-09,1.3287E+11
8.01E-16,3.21834E-09,99126039287
1.49E-15,2.82063E-09,77634310897
1.14E-15,2.96059E-09,86632072360
9.31E-16,2.76704E-09,99160270473
6.67E-16,2.60909E-09,1.20646E+11
1.12E-15,2.70994E-09,91354801843
7.96E-16,2.71866E-09,1.0819E+11
1.13E-15,2.41626E-09,96318328130
1.33E-15,2.89978E-09,81042308142
9.11E-16,2.78692E-09,99884706284
8.95E-16,3.04758E-09,96367571006
1.30E-15,2.95438E-09,81211091656
5.24E-16,3.43525E-09,1.18625E+11
1.10E-15,2.55526E-09,94930521101
9.20E-16,2.84649E-09,98349375799
9.96E-16,3.05161E-09,91290619502
9.41E-16,2.43756E-09,1.05087E+11
7.55E-16,2.49949E-09,1.15857E+11
6.87E-16,3.29448E-09,1.05791E+11
6.66E-16,2.67998E-09,1.19129E+11
1.04E-15,3.18459E-09,87453386897
1.07E-15,2.51594E-09,97001355580
7.77E-16,2.76709E-09,1.08542E+11
6.03E-16,2.48886E-09,1.29916E+11
8.34E-16,3.36485E-09,95006724513
9.18E-16,2.80688E-09,99148596584
9.67E-16,3.11894E-09,91643923030
7.29E-16,2.68858E-09,1.13683E+11
1.02E-15,3.01637E-09,90735672750
8.31E-16,2.74115E-09,1.05452E+11
7.93E-16,2.69517E-09,1.08866E+11
1.36E-15,3.13349E-09,77096772295
5.14E-16,3.20012E-09,1.24095E+11
1.33E-15,2.73639E-09,83426748697
1.16E-15,2.71085E-09,89750733024
1.07E-15,2.74432E-09,92877599433
1.08E-15,2.69047E-09,93367089672
7.22E-16,2.85575E-09,1.10839E+11
1.16E-15,3.51035E-09,78870696341
1.19E-15,2.54282E-09,91493243448
6.33E-16,3.00122E-09,1.1547E+11
9.31E-16,3.28555E-09,90999973074
7.35E-16,2.42649E-09,1.19175E+11
1.47E-15,2.91226E-09,76921219002
1.03E-15,2.47292E-09,99723169443
7.83E-16,3.36016E-09,98120331285
1.01E-15,3.10313E-09,89899946045
6.18E-16,2.62486E-09,1.24961E+11
6.61E-16,3.31342E-09,1.07543E+11
1.39E-15,3.59782E-09,71169317917
1.38E-15,3.67407E-09,70681704196
8.88E-16,2.61115E-09,1.0452E+11
9.72E-16,2.70422E-09,98167075223
1.45E-15,2.69893E-09,80452617697
1.37E-15,2.75134E-09,81976254213
6.71E-16,3.23195E-09,1.08075E+11
6.97E-16,2.52466E-09,1.19978E+11
1.21E-15,2.6515E-09,88855016958
4.74E-16,3.17832E-09,1.29668E+11
1.28E-15,3.19452E-09,78706778169
8.13E-16,2.99445E-09,1.02004E+11
8.24E-16,2.7424E-09,1.05875E+11
1.09E-15,2.76529E-09,91671922685
6.24E-16,3.18017E-09,1.1298E+11
9.28E-16,3.06469E-09,94374077143
1.01E-15,2.5907E-09,98390069813
8.45E-16,3.12701E-09,97910078987
9.89E-16,2.44301E-09,1.0239E+11
1.19E-15,3.46498E-09,78378358564
9.09E-16,2.57934E-09,1.0394E+11
1.17E-15,2.50876E-09,92896216662
9.70E-16,3.13315E-09,91294310196
9.17E-16,3.40229E-09,90105216156
1.04E-15,3.40358E-09,84593150054
6.31E-16,2.51858E-09,1.26249E+11
1.09E-15,2.97478E-09,88385143633
9.29E-16,2.74056E-09,99745274216
7.04E-16,2.71182E-09,1.15187E+11
1.03E-15,2.86066E-09,92718993369
1.51E-15,3.46818E-09,69547363622
6.69E-16,2.98038E-09,1.12712E+11
6.26E-16,2.77599E-09,1.20732E+11
1.19E-15,2.50715E-09,92141847570
1.02E-15,2.54921E-09,98699992809
1.08E-15,2.90606E-09,89837093101
4.04E-16,2.50382E-09,1.58244E+11
5.25E-16,3.70291E-09,1.14148E+11
1.71E-15,2.8725E-09,71811215458
8.39E-16,3.19445E-09,97216729912
1.25E-15,2.76582E-09,85596004184
8.94E-16,2.87549E-09,99264840726
1.11E-15,2.54111E-09,94764827737
8.12E-16,2.52448E-09,1.11162E+11
4.79E-16,3.06232E-09,1.3141E+11
7.52E-16,2.69333E-09,1.11832E+11
1.02E-15,3.27112E-09,87130804571
9.89E-16,2.74416E-09,96608919236
1.46E-15,2.77741E-09,79035763240
1.10E-15,2.88488E-09,89342871361
1.72E-15,2.63372E-09,74777570166
8.27E-16,3.02938E-09,1.00552E+11
8.50E-16,3.37496E-09,93967197278
1.35E-15,2.48712E-09,86856995605
7.84E-16,2.53642E-09,1.12863E+11
8.22E-16,3.20444E-09,98063701256
8.55E-16,2.76166E-09,1.03574E+11
1.19E-15,3.04866E-09,83558783693
1.04E-15,3.2042E-09,87185316003
7.97E-16,3.22917E-09,99207800105
9.39E-16,2.61319E-09,1.01602E+11
1.32E-15,3.33533E-09,75851377245
5.86E-16,3.2218E-09,1.1583E+11
9.34E-16,2.97063E-09,95548105090
1.18E-15,2.825E-09,87170561145
1.41E-15,2.70633E-09,81474169888
1.08E-15,3.25756E-09,84851990684
7.91E-16,2.65326E-09,1.09861E+11
8.76E-16,2.84737E-09,1.00773E+11
8.36E-16,2.92993E-09,1.01692E+11
1.17E-15,2.64566E-09,90460702058
6.83E-16,3.04226E-09,1.10411E+11
8.88E-16,2.58781E-09,1.0499E+11
9.62E-16,3.35142E-09,88637655200
1.02E-15,3.10661E-09,89408022895
9.25E-16,2.53092E-09,1.04018E+11
1.37E-15,2.51209E-09,85791121909
5.69E-16,3.03595E-09,1.21092E+11
1.09E-15,3.03849E-09,87453723570
6.88E-16,2.51496E-09,1.20993E+11
7.39E-16,3.32554E-09,1.01524E+11
5.78E-16,2.55433E-09,1.30984E+11
1.34E-15,2.81448E-09,81953740958
9.73E-16,2.6018E-09,1.00029E+11
1.59E-15,3.02255E-09,72599645543
8.25E-16,3.60447E-09,92293737564
1.18E-15,3.43583E-09,79042930341
1.17E-15,3.56333E-09,77946918765
1.26E-15,3.28642E-09,78211968325
9.16E-16,3.77208E-09,85621275620
7.09E-16,2.66795E-09,1.1572E+11
3.81E-16,3.02773E-09,1.48183E+11
1.02E-15,3.35067E-09,86090303749
7.69E-16,3.37302E-09,98820652797
6.60E-16,2.5985E-09,1.21531E+11
4.50E-16,2.52044E-09,1.49443E+11
1.19E-15,3.00464E-09,84168628162
1.46E-15,2.9607E-09,76550203801
8.26E-16,3.29469E-09,96476778946
7.66E-16,2.93464E-09,1.06152E+11
4.10E-16,2.98088E-09,1.43965E+11
1.02E-15,2.83537E-09,93586892051
6.89E-16,2.95081E-09,1.1162E+11
8.89E-16,2.6639E-09,1.03421E+11
1.31E-15,3.0126E-09,80115032631
4.76E-16,2.62122E-09,1.42484E+11
1.23E-15,2.55359E-09,89803151928
5.12E-16,2.5768E-09,1.38562E+11
8.93E-16,2.83426E-09,1.0004E+11
8.28E-16,2.5188E-09,1.10207E+11
1.09E-15,3.28876E-09,84060286519
9.06E-16,2.5937E-09,1.03824E+11
1.09E-15,2.61545E-09,94261293800
3.47E-16,2.79405E-09,1.61636E+11
1.41E-15,2.87775E-09,79010416566
7.72E-16,2.89398E-09,1.06479E+11
9.84E-16,2.61037E-09,99305181954
8.60E-16,3.03874E-09,98451918488
7.69E-16,2.55922E-09,1.1345E+11
9.93E-16,2.66472E-09,97840804156
1.21E-15,2.6672E-09,88593062926
1.30E-15,2.58625E-09,86798619017
7.14E-16,2.63633E-09,1.16004E+11
8.09E-16,3.44827E-09,95289502957
1.23E-15,3.5408E-09,76263472417
9.62E-16,2.88694E-09,95502224396
6.82E-16,2.55611E-09,1.20542E+11
1.35E-15,3.62793E-09,71915711770
8.00E-16,2.67842E-09,1.08727E+11
1.04E-15,2.53319E-09,98055032395
1.19E-15,2.89132E-09,85802254946
1.06E-15,3.02328E-09,88905302845
7.84E-16,3.5638E-09,95214975475
9.76E-16,2.58973E-09,1.00108E+11
8.85E-16,2.53914E-09,1.06171E+11
1.05E-15,2.77272E-09,93276486789
9.98E-16,2.55043E-09,99758027322
5.05E-16,2.55565E-09,1.40095E+11
1.53E-15,2.88245E-09,75786806494
1.22E-15,3.32945E-09,78968572172
1.16E-15,3.5981E-09,77903059558
1.17E-15,2.67658E-09,89936655275
9.68E-16,2.77053E-09,97185408153
1.44E-15,3.4565E-09,71337926980
1.37E-15,2.80495E-09,81189036531
1.09E-15,3.08069E-09,86852676824
9.41E-16,2.61837E-09,1.01393E+11
1.04E-15,2.60176E-09,96754208521
8.77E-16,3.17427E-09,95388962125
9.78E-16,2.95766E-09,93578551580
7.61E-16,3.07388E-09,1.0406E+11
1.08E-15,3.12804E-09,86590823646
1.15E-15,2.82607E-09,88283555956
3.78E-16,2.98666E-09,1.4979E+11
8.66E-16,3.25547E-09,94788280467
4.07E-16,2.95274E-09,1.45181E+11
7.91E-16,3.40818E-09,96932833043
1.20E-15,2.96038E-09,84441495000
6.48E-16,3.06627E-09,1.12909E+11
1.06E-15,2.57226E-09,96384989678
1.03E-15,2.96282E-09,91106461115
1.02E-15,3.03451E-09,90463973487
1.42E-15,3.51948E-09,71192871167
8.79E-16,3.04591E-09,97267435879
1.21E-15,2.55235E-09,90564357221
3.39E-16,2.81491E-09,1.62925E+11
8.40E-16,2.72859E-09,1.05126E+11
1.02E-15,3.70957E-09,81819798878
1.22E-15,2.86869E-09,85074266822
8.20E-16,3.12355E-09,99446456571
8.15E-16,2.89584E-09,1.03599E+11
8.50E-16,3.30787E-09,94915383097
9.37E-16,2.82588E-09,97807804380
1.21E-15,2.68725E-09,88261958615
9.18E-16,3.16523E-09,93367631089
1.54E-15,3.21073E-09,71574474968
1.31E-15,2.602E-09,86204718410
1.70E-15,3.07622E-09,69596385759
9.12E-16,3.12211E-09,94318940123
1.06E-15,2.86554E-09,91319669156
8.78E-16,2.96757E-09,98598915839
1.04E-15,3.39341E-09,84719931779
1.13E-15,2.65025E-09,91968083753
9.45E-16,3.27794E-09,90428201863
9.19E-16,2.81214E-09,99001911930
1.24E-15,2.7075E-09,86861110404
7.50E-16,2.59983E-09,1.13977E+11
1.09E-15,3.03741E-09,87469163310
1.19E-15,2.72309E-09,88412918023
7.51E-16,2.58074E-09,1.14321E+11
1.00E-15,2.97105E-09,92334686787
1.64E-15,2.72159E-09,75333292183
9.90E-16,3.00709E-09,92242173453
8.30E-16,2.58025E-09,1.08755E+11
5.19E-16,3.18978E-09,1.23696E+11
1.03E-15,3.06417E-09,89586947780
8.61E-16,2.87913E-09,1.01085E+11
1.14E-15,2.65179E-09,91537393092
1.27E-15,3.3882E-09,76724425245
1.07E-15,2.77783E-09,92315740475
1.73E-15,2.60718E-09,74939690567
1.01E-15,2.80148E-09,94616205988
1.14E-15,2.94821E-09,86813767485
1.17E-15,2.62196E-09,90868733502
7.62E-16,3.52754E-09,97074880332
9.10E-16,3.92816E-09,84179222042
9.57E-16,2.96318E-09,94511636393
1.16E-15,3.54534E-09,78480601963
7.75E-16,2.69985E-09,1.10027E+11
9.65E-16,3.26625E-09,89646210183
1.08E-15,3.62529E-09,80433482383
6.75E-16,3.03738E-09,1.11152E+11
1.04E-15,3.90871E-09,78938099359
7.72E-16,3.39596E-09,98294694974
1.07E-15,3.36378E-09,83890765272
1.17E-15,3.91994E-09,74316876690
8.12E-16,3.70091E-09,91809583154
7.94E-16,3.47633E-09,95796461437
1.11E-15,2.60378E-09,93617467137
8.99E-16,3.54027E-09,89211696153
7.59E-16,2.65601E-09,1.12094E+11
7.57E-16,3.25734E-09,1.01354E+11
9.62E-16,2.61542E-09,1.00337E+11
1.07E-15,2.99688E-09,88877829285
1.05E-15,3.25591E-09,86077481999
1.09E-15,2.7761E-09,91493228984
9.50E-16,3.49791E-09,87308049011
1.30E-15,2.59709E-09,86617393252
1.01E-15,3.61164E-09,83331071047
1.11E-15,2.96147E-09,87781907303
6.74E-16,2.66157E-09,1.18829E+11
1.03E-15,2.82556E-09,93293061970
1.27E-15,2.62668E-09,87139496454
4.11E-16,3.57564E-09,1.31287E+11
5.38E-16,3.21561E-09,1.21003E+11
1.32E-15,2.78733E-09,82973466289
8.98E-16,3.40902E-09,90963466266
8.68E-16,3.92967E-09,86175217644
1.81E-15,2.87746E-09,69739056581
9.26E-16,3.21439E-09,92249776834
1.68E-15,3.04576E-09,70358686523
1.07E-15,3.78134E-09,79123509639
8.81E-16,2.8176E-09,1.01017E+11
7.77E-16,2.65603E-09,1.10788E+11
1.15E-15,2.84118E-09,88048507564
9.09E-16,3.62742E-09,87647430396
1.15E-15,2.63699E-09,91393932041
1.13E-15,2.84387E-09,88782202820
8.58E-16,2.64991E-09,1.05551E+11
9.03E-16,2.63501E-09,1.03178E+11
1.48E-15,2.96756E-09,75943265542
8.17E-16,3.13503E-09,99446257609
1.20E-15,3.2077E-09,81120849150
1.33E-15,3.17932E-09,77397544533
1.06E-15,3.17641E-09,86735939657
1.18E-15,2.84735E-09,86827732052
9.87E-16,2.86277E-09,94682165305
2.21E-15,3.40511E-09,58017400368
7.78E-16,2.68275E-09,1.10164E+11
7.99E-16,3.06011E-09,1.01784E+11
9.62E-16,3.44097E-09,87476714232
8.72E-16,3.99296E-09,85293149862
1.09E-15,2.67445E-09,93215765590
1.22E-15,3.5321E-09,76669688349
8.93E-16,3.29717E-09,92752105391
7.96E-16,2.90684E-09,1.04629E+11
9.91E-16,2.77588E-09,95958417080
1.47E-15,2.92031E-09,76815209765
1.08E-15,3.4599E-09,82333518568
1.04E-15,3.54812E-09,82852212552
7.69E-16,3.26389E-09,1.00459E+11
8.72E-16,2.67969E-09,1.04117E+11
1.38E-15,3.59245E-09,71480144772
9.14E-16,3.21204E-09,92887398850
6.94E-16,3.79892E-09,98019012219
1.51E-15,3.69976E-09,67335591029
1.83E-15,3.40161E-09,63789935489
6.80E-16,3.10962E-09,1.09449E+11
1.44E-15,3.65037E-09,69417694364
1.03E-15,2.65031E-09,96328230406
1.06E-15,2.79143E-09,92523882846
1.41E-15,4.00476E-09,66976504389
5.15E-16,3.82951E-09,1.1333E+11
1.02E-15,3.19252E-09,88196922893
5.23E-16,2.8362E-09,1.30678E+11
1.52E-15,2.77974E-09,77427642657
1.24E-15,2.79398E-09,85506238510
1.01E-15,2.74824E-09,95528242118
8.76E-16,3.53923E-09,90388630121
8.85E-16,3.11616E-09,95838258504
1.04E-15,3.36027E-09,85136608710
4.91E-16,2.80233E-09,1.35681E+11
1.15E-15,2.69798E-09,90354912402
8.96E-16,3.58002E-09,88863526878
1.16E-15,2.79674E-09,88361983481
1.21E-15,2.96729E-09,83993784120
4.45E-16,2.6682E-09,1.4606E+11
8.23E-16,3.20968E-09,97924096556
8.00E-16,3.77595E-09,91571847768
1.54E-15,3.30495E-09,70546798480
6.38E-16,2.71849E-09,1.2085E+11
8.25E-16,2.81948E-09,1.04354E+11
1.10E-15,2.84147E-09,90022730898
1.22E-15,3.78665E-09,74047925324
1.24E-15,3.35013E-09,78086945104
1.30E-15,3.37839E-09,75943970307
6.99E-16,3.14772E-09,1.07296E+11
1.10E-15,3.32069E-09,83274052245
1.16E-15,2.67182E-09,90403935919
1.02E-15,2.98497E-09,91211522134
8.40E-16,2.8554E-09,1.02765E+11
5.17E-16,3.18183E-09,1.2409E+11
8.83E-16,3.82891E-09,86557000970
9.46E-16,3.24092E-09,90895053522
7.51E-16,3.13973E-09,1.03646E+11
7.27E-16,2.97941E-09,1.0814E+11
7.06E-16,3.08663E-09,1.07814E+11
8.90E-16,3.5277E-09,89821288361
7.45E-16,3.09862E-09,1.04751E+11
1.32E-15,3.03648E-09,79496448561
1.12E-15,2.81012E-09,89711617982
6.84E-16,3.50222E-09,1.0283E+11
9.62E-16,3.13966E-09,91578014978
6.98E-16,2.90809E-09,1.11709E+11
5.85E-16,2.81867E-09,1.23942E+11
1.23E-15,3.56847E-09,75967251371
6.14E-16,3.13958E-09,1.14631E+11
6.21E-16,2.69832E-09,1.2295E+11
1.05E-15,2.9826E-09,89934769077
1.07E-15,2.68101E-09,93967795309
8.80E-16,2.73271E-09,1.02632E+11
1.59E-15,2.98339E-09,73074644081
1.01E-15,2.86154E-09,93617976682
8.98E-16,2.8715E-09,99112348492
8.28E-16,2.89102E-09,1.02868E+11
6.28E-16,2.97634E-09,1.16412E+11
1.47E-15,3.47789E-09,70388786382
9.59E-16,2.72361E-09,98477832472
1.24E-15,3.17596E-09,80199525438
1.08E-15,3.45914E-09,82342574342
4.98E-16,3.3124E-09,1.23918E+11
1.19E-15,2.97761E-09,84549771497
7.31E-16,3.05471E-09,1.06507E+11
8.47E-16,3.04185E-09,99153837620
1.10E-15,3.36448E-09,82730400623
9.14E-16,3.12512E-09,94170263280
7.91E-16,2.96811E-09,1.0387E+11
1.16E-15,3.91241E-09,74708346418
9.98E-16,2.82357E-09,94810262511
5.68E-16,2.78508E-09,1.2654E+11
1.37E-15,3.64532E-09,71218357444
6.85E-16,3.58283E-09,1.01592E+11
6.49E-16,2.87291E-09,1.16557E+11
6.65E-16,3.17095E-09,1.09601E+11
8.91E-16,2.78844E-09,1.00972E+11
1.19E-15,2.72481E-09,88384982083
1.21E-15,3.10759E-09,82075854141
1.01E-15,2.766E-09,95221132162
1.37E-15,2.68952E-09,82912942021
7.46E-16,2.73041E-09,1.11516E+11
1.03E-15,2.82106E-09,93367367627
9.47E-16,3.27044E-09,90436100650
1.43E-15,2.93218E-09,77724360250
1.23E-15,3.7863E-09,73749630870
1.33E-15,3.29815E-09,75990510782
8.26E-16,2.82931E-09,1.04109E+11
9.79E-16,2.70013E-09,97889561044
8.14E-16,3.69469E-09,91773866620
1.71E-15,3.14044E-09,68679502344
9.20E-16,2.93312E-09,96886026078
1.52E-15,2.86646E-09,76247444905
6.49E-16,2.73673E-09,1.19421E+11
1.25E-15,2.89266E-09,83698301683
1.21E-15,2.80149E-09,86443629383
1.47E-15,3.27778E-09,72505612547
8.26E-16,3.68238E-09,91256966629
9.64E-16,3.30599E-09,89151910317
8.14E-16,3.01106E-09,1.0166E+11
7.17E-16,3.83128E-09,96025935985
9.20E-16,2.82664E-09,98694129503
9.78E-16,2.94102E-09,93842913420
1.20E-15,3.19339E-09,81302423782
9.49E-16,3.0067E-09,94219797917
5.58E-16,3.22276E-09,1.18683E+11
6.84E-16,2.73399E-09,1.16384E+11
1.18E-15,3.56468E-09,77601261683
1.16E-15,2.84034E-09,87681105780
8.55E-16,2.87662E-09,1.01484E+11
6.04E-16,2.7764E-09,1.22902E+11
8.84E-16,2.7519E-09,1.02042E+11
1.62E-15,3.55559E-09,66314211507
7.76E-16,2.73849E-09,1.09178E+11
7.72E-16,2.8343E-09,1.07594E+11
7.58E-16,2.77225E-09,1.09792E+11
8.48E-16,2.9842E-09,1.00048E+11
1.04E-15,2.89762E-09,91681755401
7.93E-16,3.28276E-09,98642518151
8.18E-16,3.11215E-09,99750091855
8.17E-16,3.35022E-09,96199346324
7.28E-16,3.97145E-09,93600916711
8.25E-16,3.50662E-09,93572662376
6.20E-16,3.48996E-09,1.08197E+11
1.04E-15,2.71645E-09,94689688836
1.17E-15,3.35047E-09,80384817559
7.65E-16,3.25773E-09,1.00817E+11
1.25E-15,3.08026E-09,81109476112
1.03E-15,3.20352E-09,87616896176
1.15E-15,2.8764E-09,87507687234
9.94E-16,3.02045E-09,91852543140
8.47E-16,3.22077E-09,96360418044
8.39E-16,2.72032E-09,1.05349E+11
9.40E-16,3.03764E-09,94186311335
5.32E-16,3.71462E-09,1.13216E+11
1.56E-15,3.03473E-09,73147171975
9.21E-16,3.11355E-09,93985854475
1.17E-15,2.93628E-09,85867386219
1.01E-15,3.70575E-09,82266195329
1.12E-15,3.09989E-09,85415772920
8.09E-16,3.01479E-09,1.0191E+11
5.13E-16,2.76685E-09,1.33588E+11
6.45E-16,2.79758E-09,1.18481E+11
1.30E-15,3.78941E-09,71707149033
7.11E-16,4.04483E-09,93850188162
7.31E-16,2.80939E-09,1.11059E+11
1.13E-15,3.24987E-09,83051615674
5.72E-16,2.73494E-09,1.27247E+11
5.21E-16,4.09505E-09,1.08961E+11
1.36E-15,2.8332E-09,81079739104
5.70E-16,3.15874E-09,1.18611E+11
1.52E-15,3.48123E-09,69188176790
8.18E-16,2.80729E-09,1.05027E+11
9.50E-16,3.90202E-09,82663505111
1.10E-15,2.92989E-09,88654027315
9.66E-16,3.2012E-09,90505594124
1.49E-15,3.65378E-09,68211207349
1.09E-15,3.83127E-09,77881737914
5.90E-16,2.96953E-09,1.2024E+11
9.13E-16,2.79024E-09,99715814722
7.52E-16,3.00179E-09,1.05931E+11
9.32E-16,3.01375E-09,94963850409
1.20E-15,3.03246E-09,83431843576
7.93E-16,3.84589E-09,91135015749
9.92E-16,3.99289E-09,79968807575
1.02E-15,3.61185E-09,82919266253
7.62E-16,2.81042E-09,1.08757E+11
7.56E-16,3.62152E-09,96186399563
4.17E-16,2.98323E-09,1.42695E+11
8.72E-16,2.75147E-09,1.02749E+11
1.29E-15,3.58772E-09,73980273937
1.15E-15,3.61149E-09,78095828465
8.80E-16,3.18219E-09,95107655281
5.14E-16,3.70271E-09,1.15366E+11
9.27E-16,3.60973E-09,87004738969
8.71E-16,3.02692E-09,98019066025
8.01E-16,3.5277E-09,94679925879
1.02E-15,3.48806E-09,84377791572
3.26E-16,3.30147E-09,1.53411E+11
1.17E-15,3.18605E-09,82432907470
7.46E-16,2.95637E-09,1.0717E+11
8.40E-16,3.26628E-09,96084639617
7.31E-16,3.17844E-09,1.04413E+11
1.23E-15,3.95212E-09,72185908061
7.88E-16,2.82542E-09,1.06663E+11
7.87E-16,2.99332E-09,1.03695E+11
1.31E-15,3.74836E-09,71823047726
5.77E-16,3.52995E-09,1.11519E+11
8.79E-16,3.21941E-09,94610168250
9.25E-16,3.9721E-09,83030834156
1.00E-15,2.93822E-09,92849202206
7.94E-16,2.87324E-09,1.05372E+11
1.13E-15,3.28295E-09,82632121370
1.38E-15,3.07625E-09,77244954607
1.64E-15,3.24208E-09,69021830861
1.11E-15,2.97141E-09,87634981759
7.52E-16,2.86954E-09,1.08344E+11
9.06E-16,3.73593E-09,86508030718
1.24E-15,3.95383E-09,71878722569
1.12E-15,2.80185E-09,89843961198
8.99E-16,3.68175E-09,87480930278
1.16E-15,3.65023E-09,77344828991
6.19E-16,3.41157E-09,1.09521E+11
9.27E-16,3.36423E-09,90123412105
1.25E-15,3.42034E-09,76971574721
4.95E-16,2.79526E-09,1.35303E+11
1.22E-15,3.6046E-09,75894706547
1.12E-15,3.50534E-09,80324113735
1.38E-15,2.80697E-09,80865205492
6.71E-16,2.86202E-09,1.14848E+11
8.15E-16,3.24289E-09,97898312687
1.02E-15,3.75592E-09,81313379632
6.08E-16,3.09936E-09,1.1594E+11
1.18E-15,2.8548E-09,86714340191
9.65E-16,3.18174E-09,90828926746
6.21E-16,4.14107E-09,99247199172
1.08E-15,3.6498E-09,80162916382
7.12E-16,2.85189E-09,1.1169E+11
1.03E-15,3.86597E-09,79757608415
9.57E-16,2.9686E-09,94425289964
1.08E-15,2.85618E-09,90618205519
1.04E-15,3.61248E-09,82110845536
6.32E-16,3.44936E-09,1.07793E+11
1.33E-15,3.42478E-09,74572377482
1.14E-15,3.00799E-09,85946694548
8.92E-16,3.0677E-09,96212477268
7.63E-16,3.12524E-09,1.03066E+11
