Resistance,Capacitance,Inductance,Quality factor
49.03389173,1.50E-15,2.68E-09,2.73E+01
79.02321791,1.04E-15,2.96E-09,2.13E+01
59.80544082,1.15E-15,2.83E-09,2.62E+01
61.99789358,7.93E-16,2.41E-09,2.81E+01
58.30920406,1.48E-15,2.48E-09,2.22E+01
141.5103993,9.42E-16,2.69E-09,1.20E+01
65.10172237,1.14E-15,2.65E-09,2.34E+01
40.05196084,8.88E-16,2.64E-09,4.30E+01
69.49903963,1.02E-15,2.95E-09,2.45E+01
86.13209842,8.21E-16,3.60E-09,2.43E+01
75.36654023,9.75E-16,3.24E-09,2.42E+01
70.09040697,8.38E-16,2.82E-09,2.62E+01
119.1200244,8.14E-16,2.80E-09,1.56E+01
118.4869619,8.93E-16,2.58E-09,1.43E+01
70.07028519,8.68E-16,2.63E-09,2.48E+01
71.94922403,6.49E-16,2.55E-09,2.75E+01
100.302849,1.16E-15,2.50E-09,1.46E+01
110.2921154,7.95E-16,3.47E-09,1.89E+01
57.61083341,1.20E-15,3.13E-09,2.81E+01
106.3998004,1.27E-15,2.63E-09,1.35E+01
73.0212161,5.28E-16,2.72E-09,3.11E+01
85.94286295,8.01E-16,3.22E-09,2.33E+01
70.15631569,1.49E-15,2.82E-09,1.96E+01
57.41423429,1.14E-15,2.96E-09,2.81E+01
112.3964617,9.31E-16,2.77E-09,1.53E+01
72.79850822,6.67E-16,2.61E-09,2.72E+01
163.1862233,1.12E-15,2.71E-09,9.53E+00
102.1422992,7.96E-16,2.72E-09,1.81E+01
91.3804555,1.13E-15,2.42E-09,1.60E+01
123.5970279,1.33E-15,2.90E-09,1.19E+01
68.88108343,9.11E-16,2.79E-09,2.54E+01
100.381106,8.95E-16,3.05E-09,1.84E+01
40.29781191,1.30E-15,2.95E-09,3.74E+01
98.0933963,5.24E-16,3.44E-09,2.61E+01
88.9843002,1.10E-15,2.56E-09,1.71E+01
86.68550076,9.20E-16,2.85E-09,2.03E+01
83.82070519,9.96E-16,3.05E-09,2.09E+01
80.93025556,9.41E-16,2.44E-09,1.99E+01
94.58218098,7.55E-16,2.50E-09,1.92E+01
144.2247448,6.87E-16,3.29E-09,1.52E+01
54.10621359,6.66E-16,2.68E-09,3.71E+01
87.30182985,1.04E-15,3.18E-09,2.00E+01
104.2844826,1.07E-15,2.52E-09,1.47E+01
110.2782765,7.77E-16,2.77E-09,1.71E+01
95.4820254,6.03E-16,2.49E-09,2.13E+01
111.5262223,8.34E-16,3.36E-09,1.80E+01
69.59318685,9.18E-16,2.81E-09,2.51E+01
80.97023058,9.67E-16,3.12E-09,2.22E+01
73.05065308,7.29E-16,2.69E-09,2.63E+01
78.68954456,1.02E-15,3.02E-09,2.19E+01
65.65031405,8.31E-16,2.74E-09,2.77E+01
72.66992767,7.93E-16,2.70E-09,2.54E+01
64.40491096,1.36E-15,3.13E-09,2.36E+01
93.55752429,5.14E-16,3.20E-09,2.67E+01
82.3439026,1.33E-15,2.74E-09,1.74E+01
69.18929906,1.16E-15,2.71E-09,2.21E+01
83.6381652,1.07E-15,2.74E-09,1.91E+01
68.81239418,1.08E-15,2.69E-09,2.29E+01
81.07301625,7.22E-16,2.86E-09,2.45E+01
85.5627989,1.16E-15,3.51E-09,2.03E+01
184.8020175,1.19E-15,2.54E-09,7.91E+00
56.65984051,6.33E-16,3.00E-09,3.84E+01
66.24724645,9.31E-16,3.29E-09,2.84E+01
89.44382805,7.35E-16,2.43E-09,2.03E+01
103.3558362,1.47E-15,2.91E-09,1.36E+01
107.9606143,1.03E-15,2.47E-09,1.44E+01
128.7743185,7.83E-16,3.36E-09,1.61E+01
93.90916165,1.01E-15,3.10E-09,1.87E+01
79.98270194,6.18E-16,2.62E-09,2.58E+01
112.5828924,6.61E-16,3.31E-09,1.99E+01
62.62645766,1.39E-15,3.60E-09,2.57E+01
59.86350494,1.38E-15,3.67E-09,2.73E+01
90.85007594,8.88E-16,2.61E-09,1.89E+01
100.0160463,9.72E-16,2.70E-09,1.67E+01
87.47474982,1.45E-15,2.70E-09,1.56E+01
147.3652809,1.37E-15,2.75E-09,9.62E+00
113.7247058,6.71E-16,3.23E-09,1.93E+01
78.76028998,6.97E-16,2.52E-09,2.42E+01
125.026351,1.21E-15,2.65E-09,1.18E+01
67.69496927,4.74E-16,3.18E-09,3.83E+01
185.5258029,1.28E-15,3.19E-09,8.52E+00
93.97754643,8.13E-16,2.99E-09,2.04E+01
115.6130966,8.24E-16,2.74E-09,1.58E+01
65.16958075,1.09E-15,2.77E-09,2.44E+01
79.94913105,6.24E-16,3.18E-09,2.82E+01
116.9092191,9.28E-16,3.06E-09,1.55E+01
113.2254388,1.01E-15,2.59E-09,1.41E+01
66.53218647,8.45E-16,3.13E-09,2.89E+01
62.67743767,9.89E-16,2.44E-09,2.51E+01
57.66159525,1.19E-15,3.46E-09,2.96E+01
110.3529916,9.09E-16,2.58E-09,1.53E+01
123.8145622,1.17E-15,2.51E-09,1.18E+01
112.0907958,9.70E-16,3.13E-09,1.60E+01
79.72656668,9.17E-16,3.40E-09,2.42E+01
74.73283432,1.04E-15,3.40E-09,2.42E+01
75.38342914,6.31E-16,2.52E-09,2.65E+01
96.61067715,1.09E-15,2.97E-09,1.71E+01
52.52645755,9.29E-16,2.74E-09,3.27E+01
61.99353839,7.04E-16,2.71E-09,3.17E+01
93.02548031,1.03E-15,2.86E-09,1.79E+01
105.9723634,1.51E-15,3.47E-09,1.43E+01
107.9397055,6.69E-16,2.98E-09,1.96E+01
88.49043301,6.26E-16,2.78E-09,2.38E+01
53.57435735,1.19E-15,2.51E-09,2.71E+01
72.3479431,1.02E-15,2.55E-09,2.19E+01
110.8414228,1.08E-15,2.91E-09,1.48E+01
62.36524523,4.04E-16,2.50E-09,3.99E+01
76.64159316,5.25E-16,3.70E-09,3.47E+01
91.70690863,1.71E-15,2.87E-09,1.41E+01
65.1043379,8.39E-16,3.19E-09,3.00E+01
47.93200233,1.25E-15,2.77E-09,3.10E+01
76.71693307,8.94E-16,2.88E-09,2.34E+01
136.2311989,1.11E-15,2.54E-09,1.11E+01
59.80284984,8.12E-16,2.52E-09,2.95E+01
55.38902124,4.79E-16,3.06E-09,4.56E+01
113.4261356,7.52E-16,2.69E-09,1.67E+01
88.33083065,1.02E-15,3.27E-09,2.03E+01
107.371935,9.89E-16,2.74E-09,1.55E+01
84.75836685,1.46E-15,2.78E-09,1.63E+01
75.38216133,1.10E-15,2.88E-09,2.15E+01
91.266509,1.72E-15,2.63E-09,1.36E+01
65.61173588,8.27E-16,3.03E-09,2.92E+01
138.5985578,8.50E-16,3.37E-09,1.44E+01
95.89022495,1.35E-15,2.49E-09,1.42E+01
61.11007021,7.84E-16,2.54E-09,2.94E+01
57.47533627,8.22E-16,3.20E-09,3.44E+01
93.3815703,8.55E-16,2.76E-09,1.92E+01
53.5194654,1.19E-15,3.05E-09,2.99E+01
125.6100908,1.04E-15,3.20E-09,1.40E+01
105.8746886,7.97E-16,3.23E-09,1.90E+01
79.29058684,9.39E-16,2.61E-09,2.10E+01
48.29878684,1.32E-15,3.34E-09,3.29E+01
92.18657952,5.86E-16,3.22E-09,2.54E+01
122.9073122,9.34E-16,2.97E-09,1.45E+01
84.64801167,1.18E-15,2.83E-09,1.83E+01
70.55940522,1.41E-15,2.71E-09,1.96E+01
69.74443783,1.08E-15,3.26E-09,2.49E+01
77.42427545,7.91E-16,2.65E-09,2.37E+01
70.56615581,8.76E-16,2.85E-09,2.55E+01
100.5346789,8.36E-16,2.93E-09,1.86E+01
121.0769492,1.17E-15,2.65E-09,1.24E+01
70.45715047,6.83E-16,3.04E-09,3.00E+01
56.2544353,8.88E-16,2.59E-09,3.03E+01
66.34474131,9.62E-16,3.35E-09,2.81E+01
102.9954334,1.02E-15,3.11E-09,1.69E+01
82.09427166,9.25E-16,2.53E-09,2.01E+01
96.28836141,1.37E-15,2.51E-09,1.41E+01
92.98961359,5.69E-16,3.04E-09,2.48E+01
66.61910447,1.09E-15,3.04E-09,2.51E+01
82.50295805,6.88E-16,2.51E-09,2.32E+01
69.01109908,7.39E-16,3.33E-09,3.07E+01
73.37844597,5.78E-16,2.55E-09,2.86E+01
114.6799875,1.34E-15,2.81E-09,1.26E+01
51.7686602,9.73E-16,2.60E-09,3.16E+01
78.33790284,1.59E-15,3.02E-09,1.76E+01
93.84758595,8.25E-16,3.60E-09,2.23E+01
131.1215715,1.18E-15,3.44E-09,1.30E+01
117.1834205,1.17E-15,3.56E-09,1.49E+01
114.1615585,1.26E-15,3.29E-09,1.41E+01
107.8093789,9.16E-16,3.77E-09,1.88E+01
73.44111683,7.09E-16,2.67E-09,2.64E+01
132.9916362,3.81E-16,3.03E-09,2.12E+01
59.72150546,1.02E-15,3.35E-09,3.03E+01
111.2624623,7.69E-16,3.37E-09,1.88E+01
62.99328777,6.60E-16,2.60E-09,3.15E+01
99.79875229,4.50E-16,2.52E-09,2.37E+01
99.36975902,1.19E-15,3.00E-09,1.60E+01
62.62558516,1.46E-15,2.96E-09,2.27E+01
34.66538532,8.26E-16,3.29E-09,5.76E+01
108.6774364,7.66E-16,2.93E-09,1.80E+01
59.04811254,4.10E-16,2.98E-09,4.57E+01
61.7256262,1.02E-15,2.84E-09,2.70E+01
50.85310875,6.89E-16,2.95E-09,4.07E+01
83.87187154,8.89E-16,2.66E-09,2.06E+01
70.98196715,1.31E-15,3.01E-09,2.14E+01
128.0507894,4.76E-16,2.62E-09,1.83E+01
70.97450098,1.23E-15,2.55E-09,2.03E+01
69.9468337,5.12E-16,2.58E-09,3.21E+01
130.3159348,8.93E-16,2.83E-09,1.37E+01
89.69884953,8.28E-16,2.52E-09,1.94E+01
83.14962405,1.09E-15,3.29E-09,2.09E+01
55.23425356,9.06E-16,2.59E-09,3.06E+01
82.28997914,1.09E-15,2.62E-09,1.88E+01
84.21572153,3.47E-16,2.79E-09,3.37E+01
66.90599228,1.41E-15,2.88E-09,2.14E+01
132.5549772,7.72E-16,2.89E-09,1.46E+01
62.45748949,9.84E-16,2.61E-09,2.61E+01
79.40615096,8.60E-16,3.04E-09,2.37E+01
55.11615677,7.69E-16,2.56E-09,3.31E+01
78.12297801,9.93E-16,2.66E-09,2.10E+01
94.35361824,1.21E-15,2.67E-09,1.57E+01
65.72766538,1.30E-15,2.59E-09,2.15E+01
86.43980855,7.14E-16,2.64E-09,2.22E+01
49.09055256,8.09E-16,3.45E-09,4.21E+01
64.29630515,1.23E-15,3.54E-09,2.64E+01
98.32167133,9.62E-16,2.89E-09,1.76E+01
76.33754821,6.82E-16,2.56E-09,2.54E+01
86.31852177,1.35E-15,3.63E-09,1.90E+01
61.2938301,8.00E-16,2.68E-09,2.99E+01
83.32701364,1.04E-15,2.53E-09,1.87E+01
94.4168587,1.19E-15,2.89E-09,1.65E+01
56.04117555,1.06E-15,3.02E-09,3.01E+01
96.57344996,7.84E-16,3.56E-09,2.21E+01
90.45369739,9.76E-16,2.59E-09,1.80E+01
86.37722673,8.85E-16,2.54E-09,1.96E+01
117.7081935,1.05E-15,2.77E-09,1.38E+01
43.1628334,9.98E-16,2.55E-09,3.70E+01
56.96088294,5.05E-16,2.56E-09,3.95E+01
95.66356921,1.53E-15,2.88E-09,1.43E+01
71.96448679,1.22E-15,3.33E-09,2.30E+01
95.70881094,1.16E-15,3.60E-09,1.84E+01
107.8619919,1.17E-15,2.68E-09,1.40E+01
70.60184611,9.68E-16,2.77E-09,2.40E+01
108.6689902,1.44E-15,3.46E-09,1.43E+01
72.56107921,1.37E-15,2.80E-09,1.97E+01
45.97989693,1.09E-15,3.08E-09,3.66E+01
59.3666666,9.41E-16,2.62E-09,2.81E+01
86.81106077,1.04E-15,2.60E-09,1.82E+01
75.72247372,8.77E-16,3.17E-09,2.51E+01
57.57358988,9.78E-16,2.96E-09,3.02E+01
43.82733452,7.61E-16,3.07E-09,4.59E+01
72.21876132,1.08E-15,3.13E-09,2.36E+01
82.10963201,1.15E-15,2.83E-09,1.91E+01
88.4804683,3.78E-16,2.99E-09,3.18E+01
57.38111435,8.66E-16,3.26E-09,3.38E+01
79.93778575,4.07E-16,2.95E-09,3.37E+01
43.46042093,7.91E-16,3.41E-09,4.78E+01
110.5959362,1.20E-15,2.96E-09,1.42E+01
170.0382278,6.48E-16,3.07E-09,1.28E+01
73.97259575,1.06E-15,2.57E-09,2.11E+01
92.64730006,1.03E-15,2.96E-09,1.83E+01
46.79336844,1.02E-15,3.03E-09,3.69E+01
58.90694735,1.42E-15,3.52E-09,2.67E+01
64.46495567,8.79E-16,3.05E-09,2.89E+01
100.271324,1.21E-15,2.55E-09,1.45E+01
106.6756532,3.39E-16,2.81E-09,2.70E+01
57.05831832,8.40E-16,2.73E-09,3.16E+01
72.71134046,1.02E-15,3.71E-09,2.62E+01
34.72517705,1.22E-15,2.87E-09,4.42E+01
184.801024,8.20E-16,3.12E-09,1.06E+01
65.80860752,8.15E-16,2.90E-09,2.86E+01
113.4455699,8.50E-16,3.31E-09,1.74E+01
112.2858214,9.37E-16,2.83E-09,1.55E+01
68.91168566,1.21E-15,2.69E-09,2.16E+01
36.71791635,9.18E-16,3.17E-09,5.06E+01
65.38965154,1.54E-15,3.21E-09,2.21E+01
102.7013236,1.31E-15,2.60E-09,1.37E+01
61.32724845,1.70E-15,3.08E-09,2.19E+01
55.36453498,9.12E-16,3.12E-09,3.34E+01
47.85507445,1.06E-15,2.87E-09,3.44E+01
85.02061295,8.78E-16,2.97E-09,2.16E+01
69.242192,1.04E-15,3.39E-09,2.61E+01
131.1683245,1.13E-15,2.65E-09,1.17E+01
81.40394961,9.45E-16,3.28E-09,2.29E+01
70.59490496,9.19E-16,2.81E-09,2.48E+01
64.20264336,1.24E-15,2.71E-09,2.30E+01
85.86266278,7.50E-16,2.60E-09,2.17E+01
66.47897215,1.09E-15,3.04E-09,2.51E+01
55.62757388,1.19E-15,2.72E-09,2.72E+01
161.8639138,7.51E-16,2.58E-09,1.15E+01
98.102225,1.00E-15,2.97E-09,1.76E+01
106.2724728,1.64E-15,2.72E-09,1.21E+01
60.33403469,9.90E-16,3.01E-09,2.89E+01
95.79459708,8.30E-16,2.58E-09,1.84E+01
171.265317,5.19E-16,3.19E-09,1.45E+01
68.73793272,1.03E-15,3.06E-09,2.51E+01
80.20165724,8.61E-16,2.88E-09,2.28E+01
65.93402429,1.14E-15,2.65E-09,2.31E+01
57.28990615,1.27E-15,3.39E-09,2.85E+01
70.31317126,1.07E-15,2.78E-09,2.29E+01
84.1431174,1.73E-15,2.61E-09,1.46E+01
76.4715526,1.01E-15,2.80E-09,2.18E+01
77.11950918,1.14E-15,2.95E-09,2.09E+01
51.78467436,1.17E-15,2.62E-09,2.89E+01
70.76890809,7.62E-16,3.53E-09,3.04E+01
131.7063797,9.10E-16,3.93E-09,1.58E+01
71.27768816,9.57E-16,2.96E-09,2.47E+01
82.44522762,1.16E-15,3.55E-09,2.12E+01
71.24553254,7.75E-16,2.70E-09,2.62E+01
113.8614468,9.65E-16,3.27E-09,1.62E+01
83.46000184,1.08E-15,3.63E-09,2.20E+01
95.73544293,6.75E-16,3.04E-09,2.22E+01
56.35950393,1.04E-15,3.91E-09,3.44E+01
78.18749057,7.72E-16,3.40E-09,2.68E+01
155.7702581,1.07E-15,3.36E-09,1.14E+01
100.7420016,1.17E-15,3.92E-09,1.82E+01
98.12050855,8.12E-16,3.70E-09,2.18E+01
67.47871688,7.94E-16,3.48E-09,3.10E+01
82.09695674,1.11E-15,2.60E-09,1.87E+01
150.7806742,8.99E-16,3.54E-09,1.32E+01
64.84412704,7.59E-16,2.66E-09,2.88E+01
83.43608939,7.57E-16,3.26E-09,2.49E+01
95.92214668,9.62E-16,2.62E-09,1.72E+01
68.38763017,1.07E-15,3.00E-09,2.45E+01
103.1083866,1.05E-15,3.26E-09,1.71E+01
162.0643783,1.09E-15,2.78E-09,9.85E+00
72.99372309,9.50E-16,3.50E-09,2.63E+01
107.801591,1.30E-15,2.60E-09,1.31E+01
104.7979973,1.01E-15,3.61E-09,1.80E+01
78.53290138,1.11E-15,2.96E-09,2.08E+01
112.5327061,6.74E-16,2.66E-09,1.77E+01
79.89276048,1.03E-15,2.83E-09,2.07E+01
77.68465264,1.27E-15,2.63E-09,1.85E+01
88.15719473,4.11E-16,3.58E-09,3.35E+01
76.41036132,5.38E-16,3.22E-09,3.20E+01
149.6540486,1.32E-15,2.79E-09,9.71E+00
79.97551326,8.98E-16,3.41E-09,2.44E+01
58.80214039,8.68E-16,3.93E-09,3.62E+01
72.02718773,1.81E-15,2.88E-09,1.75E+01
82.44217168,9.26E-16,3.21E-09,2.26E+01
168.2502019,1.68E-15,3.05E-09,8.00E+00
123.9018245,1.07E-15,3.78E-09,1.52E+01
58.7056368,8.81E-16,2.82E-09,3.05E+01
76.16421638,7.77E-16,2.66E-09,2.43E+01
75.71993139,1.15E-15,2.84E-09,2.08E+01
70.29854678,9.09E-16,3.63E-09,2.84E+01
113.3788247,1.15E-15,2.64E-09,1.34E+01
120.9395422,1.13E-15,2.84E-09,1.31E+01
54.84714726,8.58E-16,2.65E-09,3.20E+01
82.25374251,9.03E-16,2.64E-09,2.08E+01
178.3661553,1.48E-15,2.97E-09,7.94E+00
53.83593458,8.17E-16,3.14E-09,3.64E+01
86.93555596,1.20E-15,3.21E-09,1.88E+01
72.48949938,1.33E-15,3.18E-09,2.13E+01
78.24648154,1.06E-15,3.18E-09,2.21E+01
58.56926386,1.18E-15,2.85E-09,2.65E+01
60.98052783,9.87E-16,2.86E-09,2.79E+01
67.6580416,2.21E-15,3.41E-09,1.83E+01
96.16955743,7.78E-16,2.68E-09,1.93E+01
101.5199447,7.99E-16,3.06E-09,1.93E+01
55.87385669,9.62E-16,3.44E-09,3.38E+01
53.30353985,8.72E-16,3.99E-09,4.01E+01
54.20805519,1.09E-15,2.67E-09,2.89E+01
115.3753203,1.22E-15,3.53E-09,1.47E+01
77.50990681,8.93E-16,3.30E-09,2.48E+01
92.00880993,7.96E-16,2.91E-09,2.08E+01
86.84602036,9.91E-16,2.78E-09,1.93E+01
106.1563583,1.47E-15,2.92E-09,1.33E+01
138.3007061,1.08E-15,3.46E-09,1.29E+01
90.58556126,1.04E-15,3.55E-09,2.04E+01
74.81614458,7.69E-16,3.26E-09,2.75E+01
128.5779961,8.72E-16,2.68E-09,1.36E+01
46.93701303,1.38E-15,3.59E-09,3.44E+01
53.76213295,9.14E-16,3.21E-09,3.49E+01
74.30459361,6.94E-16,3.80E-09,3.15E+01
65.65182961,1.51E-15,3.70E-09,2.38E+01
98.69314784,1.83E-15,3.40E-09,1.38E+01
81.84263975,6.80E-16,3.11E-09,2.61E+01
95.00800159,1.44E-15,3.65E-09,1.68E+01
64.60801881,1.03E-15,2.65E-09,2.48E+01
32.75020319,1.06E-15,2.79E-09,4.96E+01
71.56662369,1.41E-15,4.00E-09,2.35E+01
79.41374541,5.15E-16,3.83E-09,3.43E+01
54.04147421,1.02E-15,3.19E-09,3.27E+01
109.3177846,5.23E-16,2.84E-09,2.13E+01
93.31936643,1.52E-15,2.78E-09,1.45E+01
107.8434976,1.24E-15,2.79E-09,1.39E+01
87.12852087,1.01E-15,2.75E-09,1.89E+01
24.47149375,8.76E-16,3.54E-09,8.21E+01
41.65379647,8.85E-16,3.12E-09,4.50E+01
113.4948978,1.04E-15,3.36E-09,1.58E+01
72.47797562,4.91E-16,2.80E-09,3.30E+01
90.33370413,1.15E-15,2.70E-09,1.70E+01
130.3862945,8.96E-16,3.58E-09,1.53E+01
74.07405792,1.16E-15,2.80E-09,2.10E+01
77.47884472,1.21E-15,2.97E-09,2.02E+01
101.8911855,4.45E-16,2.67E-09,2.40E+01
92.75480341,8.23E-16,3.21E-09,2.13E+01
67.84025678,8.00E-16,3.78E-09,3.20E+01
70.31434471,1.54E-15,3.30E-09,2.08E+01
109.664506,6.38E-16,2.72E-09,1.88E+01
67.70376697,8.25E-16,2.82E-09,2.73E+01
97.91069756,1.10E-15,2.84E-09,1.64E+01
91.77205272,1.22E-15,3.79E-09,1.92E+01
50.89857218,1.24E-15,3.35E-09,3.23E+01
117.347507,1.30E-15,3.38E-09,1.37E+01
99.33426334,6.99E-16,3.15E-09,2.14E+01
67.92783014,1.10E-15,3.32E-09,2.56E+01
82.24550742,1.16E-15,2.67E-09,1.85E+01
95.44483809,1.02E-15,2.98E-09,1.79E+01
103.4833411,8.40E-16,2.86E-09,1.78E+01
54.30370804,5.17E-16,3.18E-09,4.57E+01
100.0620197,8.83E-16,3.83E-09,2.08E+01
61.8244972,9.46E-16,3.24E-09,2.99E+01
57.1410969,7.51E-16,3.14E-09,3.58E+01
76.17152381,7.27E-16,2.98E-09,2.66E+01
87.23352232,7.06E-16,3.09E-09,2.40E+01
38.4368468,8.90E-16,3.53E-09,5.18E+01
86.6673462,7.45E-16,3.10E-09,2.35E+01
98.3963827,1.32E-15,3.04E-09,1.54E+01
97.50210922,1.12E-15,2.81E-09,1.62E+01
119.767895,6.84E-16,3.50E-09,1.89E+01
87.02649656,9.62E-16,3.14E-09,2.08E+01
88.48843968,6.98E-16,2.91E-09,2.31E+01
89.2642502,5.85E-16,2.82E-09,2.46E+01
91.39283205,1.23E-15,3.57E-09,1.86E+01
64.67402175,6.14E-16,3.14E-09,3.50E+01
67.54011798,6.21E-16,2.70E-09,3.09E+01
57.57178665,1.05E-15,2.98E-09,2.93E+01
76.19094459,1.07E-15,2.68E-09,2.08E+01
121.8456397,8.80E-16,2.73E-09,1.45E+01
124.6286,1.59E-15,2.98E-09,1.10E+01
78.05546831,1.01E-15,2.86E-09,2.16E+01
57.43133861,8.98E-16,2.87E-09,3.11E+01
45.18338305,8.28E-16,2.89E-09,4.14E+01
76.86918969,6.28E-16,2.98E-09,2.83E+01
91.8789939,1.47E-15,3.48E-09,1.67E+01
64.51255344,9.59E-16,2.72E-09,2.61E+01
70.48150597,1.24E-15,3.18E-09,2.27E+01
83.92782755,1.08E-15,3.46E-09,2.13E+01
75.16431161,4.98E-16,3.31E-09,3.43E+01
197.0945283,1.19E-15,2.98E-09,8.03E+00
86.76833476,7.31E-16,3.05E-09,2.36E+01
133.4592357,8.47E-16,3.04E-09,1.42E+01
47.6286791,1.10E-15,3.36E-09,3.67E+01
81.06552346,9.14E-16,3.13E-09,2.28E+01
99.98706537,7.91E-16,2.97E-09,1.94E+01
141.4562422,1.16E-15,3.91E-09,1.30E+01
58.09367253,9.98E-16,2.82E-09,2.90E+01
96.26811458,5.68E-16,2.79E-09,2.30E+01
69.34433149,1.37E-15,3.65E-09,2.35E+01
76.28003292,6.85E-16,3.58E-09,3.00E+01
76.67778065,6.49E-16,2.87E-09,2.74E+01
62.84232424,6.65E-16,3.17E-09,3.47E+01
59.85884166,8.91E-16,2.79E-09,2.96E+01
118.8227152,1.19E-15,2.72E-09,1.27E+01
81.22784202,1.21E-15,3.11E-09,1.97E+01
55.6572102,1.01E-15,2.77E-09,2.97E+01
33.40945656,1.37E-15,2.69E-09,4.19E+01
36.14161654,7.46E-16,2.73E-09,5.29E+01
96.53756493,1.03E-15,2.82E-09,1.71E+01
77.70956807,9.47E-16,3.27E-09,2.39E+01
95.04530143,1.43E-15,2.93E-09,1.51E+01
107.6233244,1.23E-15,3.79E-09,1.63E+01
73.67062326,1.33E-15,3.30E-09,2.14E+01
97.24346461,8.26E-16,2.83E-09,1.90E+01
76.8789292,9.79E-16,2.70E-09,2.16E+01
79.08312007,8.14E-16,3.69E-09,2.69E+01
68.03673963,1.71E-15,3.14E-09,1.99E+01
98.12502983,9.20E-16,2.93E-09,1.82E+01
53.0608809,1.52E-15,2.87E-09,2.59E+01
99.58930648,6.49E-16,2.74E-09,2.06E+01
81.22299266,1.25E-15,2.89E-09,1.87E+01
68.85276703,1.21E-15,2.80E-09,2.21E+01
53.63750452,1.47E-15,3.28E-09,2.78E+01
95.276271,8.26E-16,3.68E-09,2.22E+01
86.76753874,9.64E-16,3.31E-09,2.13E+01
66.11776957,8.14E-16,3.01E-09,2.91E+01
92.51153805,7.17E-16,3.83E-09,2.50E+01
62.81653401,9.20E-16,2.83E-09,2.79E+01
92.21620358,9.78E-16,2.94E-09,1.88E+01
63.24460405,1.20E-15,3.19E-09,2.58E+01
112.6161155,9.49E-16,3.01E-09,1.58E+01
83.64272284,5.58E-16,3.22E-09,2.87E+01
99.23756748,6.84E-16,2.73E-09,2.01E+01
69.66533041,1.18E-15,3.56E-09,2.49E+01
58.73126374,1.16E-15,2.84E-09,2.66E+01
90.81667022,8.55E-16,2.88E-09,2.02E+01
112.3126447,6.04E-16,2.78E-09,1.91E+01
71.86199533,8.84E-16,2.75E-09,2.46E+01
70.60736573,1.62E-15,3.56E-09,2.10E+01
137.2449053,7.76E-16,2.74E-09,1.37E+01
73.98832315,7.72E-16,2.83E-09,2.59E+01
90.29132355,7.58E-16,2.77E-09,2.12E+01
47.82900182,8.48E-16,2.98E-09,3.92E+01
65.09781316,1.04E-15,2.90E-09,2.56E+01
83.41937491,7.93E-16,3.28E-09,2.44E+01
70.8525925,8.18E-16,3.11E-09,2.75E+01
31.13721135,8.17E-16,3.35E-09,6.50E+01
85.0602312,7.28E-16,3.97E-09,2.75E+01
79.17966713,8.25E-16,3.51E-09,2.60E+01
107.6321458,6.20E-16,3.49E-09,2.20E+01
87.47258644,1.04E-15,2.72E-09,1.85E+01
66.00372715,1.17E-15,3.35E-09,2.56E+01
49.11265927,7.65E-16,3.26E-09,4.20E+01
92.96590638,1.25E-15,3.08E-09,1.69E+01
68.46641265,1.03E-15,3.20E-09,2.58E+01
102.3297218,1.15E-15,2.88E-09,1.55E+01
75.65446258,9.94E-16,3.02E-09,2.30E+01
78.38465578,8.47E-16,3.22E-09,2.49E+01
87.30326377,8.39E-16,2.72E-09,2.06E+01
64.74601393,9.40E-16,3.04E-09,2.78E+01
129.3647846,5.32E-16,3.71E-09,2.04E+01
90.51899396,1.56E-15,3.03E-09,1.54E+01
92.55318763,9.21E-16,3.11E-09,1.99E+01
58.61773985,1.17E-15,2.94E-09,2.70E+01
37.05093319,1.01E-15,3.71E-09,5.17E+01
67.64538764,1.12E-15,3.10E-09,2.46E+01
110.801701,8.09E-16,3.01E-09,1.74E+01
93.17568437,5.13E-16,2.77E-09,2.49E+01
76.96165042,6.45E-16,2.80E-09,2.71E+01
95.71200628,1.30E-15,3.79E-09,1.78E+01
131.9931945,7.11E-16,4.04E-09,1.81E+01
46.47609828,7.31E-16,2.81E-09,4.22E+01
109.5564933,1.13E-15,3.25E-09,1.55E+01
52.35822061,5.72E-16,2.73E-09,4.18E+01
144.2853958,5.21E-16,4.10E-09,1.94E+01
83.32399096,1.36E-15,2.83E-09,1.73E+01
60.61786743,5.70E-16,3.16E-09,3.88E+01
77.15457131,1.52E-15,3.48E-09,1.96E+01
95.08549628,8.18E-16,2.81E-09,1.95E+01
44.38289376,9.50E-16,3.90E-09,4.57E+01
54.55761211,1.10E-15,2.93E-09,2.99E+01
41.07964164,9.66E-16,3.20E-09,4.43E+01
112.7988617,1.49E-15,3.65E-09,1.39E+01
56.65161189,1.09E-15,3.83E-09,3.31E+01
59.8998173,5.90E-16,2.97E-09,3.75E+01
88.41780616,9.13E-16,2.79E-09,1.98E+01
85.03721761,7.52E-16,3.00E-09,2.35E+01
108.6683522,9.32E-16,3.01E-09,1.65E+01
113.6384797,1.20E-15,3.03E-09,1.40E+01
70.14370115,7.93E-16,3.85E-09,3.14E+01
64.54067346,9.92E-16,3.99E-09,3.11E+01
112.6935015,1.02E-15,3.61E-09,1.67E+01
44.60420714,7.62E-16,2.81E-09,4.31E+01
75.79686352,7.56E-16,3.62E-09,2.89E+01
74.22179682,4.17E-16,2.98E-09,3.60E+01
102.4801584,8.72E-16,2.75E-09,1.73E+01
