Wire-Length,Wire-Width,Temperature,Resistance
5.15E-06,1.21E-07,62.83661701,70.59490496
4.02E-06,1.07E-07,41.65051586,64.20264336
4.48E-06,8.54E-08,67.15620637,85.86266278
4.80E-06,1.20E-07,45.20631203,66.47897215
3.98E-06,1.10E-07,52.59836366,55.62757388
5.73E-06,5.80E-08,48.98708813,161.8639138
7.02E-06,1.21E-07,46.82600617,98.102225
5.72E-06,8.74E-08,60.27551489,106.2724728
4.96E-06,1.25E-07,43.91742745,60.33403469
6.52E-06,1.10E-07,42.77896143,95.79459708
7.35E-06,7.76E-08,63.8238014,171.265317
4.54E-06,1.11E-07,68.06173352,68.73793272
3.81E-06,8.37E-08,74.2291548,80.20165724
4.58E-06,1.20E-07,77.65396234,65.93402429
4.44E-06,1.21E-07,47.60971596,57.28990615
4.32E-06,1.10E-07,39.31104524,70.31317126
4.94E-06,1.06E-07,56.88944173,84.1431174
5.29E-06,1.02E-07,33.64619925,76.4715526
5.01E-06,1.03E-07,60.23282081,77.11950918
3.29E-06,1.06E-07,53.37339803,51.78467436
4.24E-06,9.29E-08,41.52921379,70.76890809
6.92E-06,9.99E-08,73.24827843,131.7063797
6.16E-06,1.48E-07,59.68414896,71.27768816
6.16E-06,1.16E-07,54.62122824,82.44522762
4.47E-06,1.07E-07,59.13882988,71.24553254
6.33E-06,8.83E-08,50.38327311,113.8614468
4.91E-06,9.42E-08,56.37913452,83.46000184
5.68E-06,8.70E-08,38.33714254,95.73544293
5.02E-06,1.31E-07,30.95116791,56.35950393
4.02E-06,8.56E-08,56.76516109,78.18749057
5.49E-06,5.75E-08,57.45511946,155.7702581
4.94E-06,8.87E-08,45.0701297,100.7420016
3.70E-06,6.61E-08,41.12422453,98.12050855
5.36E-06,1.29E-07,67.18994882,67.47871688
4.63E-06,1.03E-07,62.84170943,82.09695674
6.34E-06,7.68E-08,60.71575034,150.7806742
4.11E-06,1.15E-07,56.32925511,64.84412704
4.86E-06,9.22E-08,59.07870031,83.43608939
4.98E-06,8.00E-08,46.02759638,95.92214668
4.83E-06,1.11E-07,45.68728072,68.38763017
6.09E-06,9.47E-08,39.60127914,103.1083866
6.98E-06,7.49E-08,47.8229013,162.0643783
5.32E-06,1.18E-07,52.07226228,72.99372309
6.07E-06,8.17E-08,19.24382055,107.801591
5.80E-06,9.34E-08,32.02787996,104.7979973
3.96E-06,8.81E-08,61.90673493,78.53290138
5.52E-06,9.34E-08,64.85526779,112.5327061
4.64E-06,9.24E-08,42.68717937,79.89276048
5.48E-06,1.06E-07,50.43889538,77.68465264
4.72E-06,7.44E-08,44.43929856,88.15719473
4.15E-06,9.84E-08,46.11080121,76.41036132
6.71E-06,7.54E-08,38.82569785,149.6540486
5.54E-06,1.13E-07,43.3413921,79.97551326
4.44E-06,1.22E-07,45.4611345,58.80214039
5.31E-06,1.26E-07,57.40828658,72.02718773
4.74E-06,8.94E-08,27.6944663,82.44217168
7.20E-06,7.42E-08,61.93994424,168.2502019
4.98E-06,6.77E-08,45.52293171,123.9018245
4.38E-06,1.13E-07,44.31591475,58.7056368
5.25E-06,1.10E-07,50.00468499,76.16421638
3.26E-06,7.68E-08,55.97348025,75.71993139
4.72E-06,1.10E-07,64.45751216,70.29854678
4.34E-06,6.77E-08,57.49051234,113.3788247
3.26E-06,5.41E-08,73.47014979,120.9395422
3.92E-06,1.07E-07,45.56851261,54.84714726
5.41E-06,1.12E-07,49.08546892,82.25374251
5.54E-06,4.59E-08,75.04115197,178.3661553
4.60E-06,1.33E-07,26.76731343,53.83593458
4.95E-06,9.72E-08,74.16868107,86.93555596
4.68E-06,9.77E-08,27.81982594,72.48949938
5.19E-06,1.13E-07,67.52848503,78.24648154
3.86E-06,8.98E-08,31.83950675,58.56926386
5.04E-06,1.32E-07,47.06441615,60.98052783
3.74E-06,8.06E-08,46.34715713,67.6580416
5.35E-06,7.87E-08,48.99804171,96.16955743
5.55E-06,9.78E-08,62.08622617,101.5199447
4.02E-06,1.21E-07,60.85183342,55.87385669
3.82E-06,1.10E-07,36.62749277,53.30353985
3.20E-06,9.47E-08,41.2849324,54.20805519
5.98E-06,8.09E-08,54.76735986,115.3753203
4.24E-06,9.73E-08,59.50746201,77.50990681
5.16E-06,9.63E-08,51.49500197,92.00880993
4.76E-06,7.69E-08,25.39008556,86.84602036
7.02E-06,1.06E-07,38.52459875,106.1563583
5.24E-06,6.57E-08,55.63488518,138.3007061
6.56E-06,9.54E-08,28.96313135,90.58556126
3.80E-06,8.34E-08,43.25083376,74.81614458
5.60E-06,7.17E-08,66.04805006,128.5779961
3.89E-06,1.25E-07,41.67973089,46.93701303
4.32E-06,1.26E-07,40.83443145,53.76213295
5.14E-06,1.02E-07,32.78698765,74.30459361
4.35E-06,9.94E-08,46.41159733,65.65182961
7.05E-06,1.20E-07,42.29430911,98.69314784
6.19E-06,1.14E-07,45.43130819,81.84263975
5.72E-06,1.07E-07,64.59485993,95.00800159
3.53E-06,9.04E-08,65.91625841,64.60801881
2.96E-06,1.40E-07,30.95882121,32.75020319
5.15E-06,1.08E-07,42.39619468,71.56662369
5.21E-06,1.07E-07,59.58417374,79.41374541
3.97E-06,1.05E-07,51.82781754,54.04147421
5.46E-06,8.12E-08,42.23840776,109.3177846
5.13E-06,9.85E-08,73.09638428,93.31936643
5.55E-06,7.98E-08,23.23764609,107.8434976
4.80E-06,1.03E-07,65.818682,87.12852087
1.88E-06,1.29E-07,62.18232304,24.47149375
3.13E-06,1.29E-07,52.8056587,41.65379647
5.35E-06,7.48E-08,46.01727788,113.4948978
4.96E-06,1.11E-07,70.5667967,72.47797562
5.05E-06,9.05E-08,59.38161504,90.33370413
6.40E-06,7.20E-08,40.6214501,130.3862945
4.58E-06,1.05E-07,67.27236878,74.07405792
5.71E-06,1.12E-07,49.41267004,77.47884472
5.66E-06,8.83E-08,74.76930907,101.8911855
5.34E-06,9.93E-08,62.74637122,92.75480341
5.53E-06,1.26E-07,42.65942719,67.84025678
4.18E-06,9.59E-08,50.20544857,70.31434471
6.75E-06,1.04E-07,52.99689373,109.664506
5.59E-06,1.32E-07,58.51667793,67.70376697
5.65E-06,1.04E-07,64.8397216,97.91069756
4.56E-06,8.56E-08,51.86989237,91.77205272
3.85E-06,1.22E-07,49.94456538,50.89857218
4.62E-06,6.18E-08,44.69404082,117.347507
5.78E-06,1.01E-07,58.84246089,99.33426334
4.26E-06,1.04E-07,52.16947875,67.92783014
4.65E-06,9.54E-08,64.56288008,82.24550742
6.23E-06,9.59E-08,31.44714941,95.44483809
7.13E-06,9.96E-08,50.72099015,103.4833411
4.67E-06,1.40E-07,48.30408498,54.30370804
5.22E-06,8.47E-08,53.76421169,100.0620197
3.99E-06,1.01E-07,46.54085056,61.8244972
3.60E-06,1.08E-07,55.82811799,57.1410969
5.56E-06,1.15E-07,50.44340396,76.17152381
5.96E-06,1.11E-07,54.65620676,87.23352232
3.15E-06,1.33E-07,50.73642732,38.4368468
5.22E-06,1.04E-07,45.21295823,86.6673462
5.42E-06,9.86E-08,56.58290082,98.3963827
4.38E-06,8.18E-08,73.54680575,97.50210922
5.62E-06,8.21E-08,55.52674427,119.767895
6.19E-06,1.04E-07,26.86623365,87.02649656
7.41E-06,1.39E-07,66.06778807,88.48843968
5.32E-06,9.05E-08,30.32917298,89.2642502
5.40E-06,9.28E-08,38.21801209,91.39283205
4.60E-06,1.19E-07,55.39395341,64.67402175
6.07E-06,1.34E-07,53.48509581,67.54011798
4.62E-06,1.24E-07,68.24389833,57.57178665
5.08E-06,1.07E-07,47.44643085,76.19094459
7.50E-06,1.01E-07,56.65504905,121.8456397
4.79E-06,6.20E-08,57.29203126,124.6286
5.23E-06,9.94E-08,39.15528334,78.05546831
4.22E-06,1.03E-07,18.81228483,57.43133861
3.65E-06,1.14E-07,28.11515608,45.18338305
5.45E-06,1.20E-07,74.96629816,76.86918969
5.80E-06,9.75E-08,51.67230844,91.8789939
5.00E-06,1.26E-07,62.61509037,64.51255344
5.10E-06,1.10E-07,59.62167293,70.48150597
5.23E-06,1.05E-07,54.7805028,83.92782755
5.83E-06,1.09E-07,41.1720117,75.16431161
6.64E-06,4.76E-08,40.29768158,197.0945283
5.26E-06,1.08E-07,55.38251973,86.76833476
6.48E-06,9.06E-08,75.20297234,133.4592357
2.62E-06,9.98E-08,41.91219046,47.6286791
3.02E-06,5.96E-08,47.14866801,81.06552346
5.01E-06,8.38E-08,58.40506707,99.98706537
8.07E-06,9.37E-08,49.14467569,141.4562422
5.13E-06,1.34E-07,36.97176164,58.09367253
4.49E-06,7.73E-08,53.5474847,96.26811458
4.44E-06,9.77E-08,33.20360211,69.34433149
6.17E-06,1.32E-07,64.79398793,76.28003292
5.73E-06,1.17E-07,55.15141847,76.67778065
3.78E-06,9.46E-08,52.74918344,62.84232424
4.90E-06,1.11E-07,32.59723866,59.85884166
5.78E-06,8.20E-08,55.46600043,118.8227152
5.08E-06,1.05E-07,57.4495509,81.22784202
3.51E-06,9.28E-08,24.49135546,55.6572102
3.20E-06,1.28E-07,37.41953357,33.40945656
3.06E-06,1.20E-07,42.16429684,36.14161654
5.19E-06,8.88E-08,50.24095505,96.53756493
5.05E-06,1.06E-07,64.3856422,77.70956807
5.09E-06,7.61E-08,50.40167081,95.04530143
4.92E-06,7.77E-08,48.03238998,107.6233244
4.45E-06,1.13E-07,87.64354074,73.67062326
5.50E-06,9.96E-08,44.29784769,97.24346461
5.15E-06,1.05E-07,76.63271539,76.8789292
5.30E-06,9.71E-08,31.09932277,79.08312007
4.40E-06,1.00E-07,49.45098483,68.03673963
4.99E-06,7.77E-08,44.53434471,98.12502983
4.35E-06,1.24E-07,53.69585282,53.0608809
5.95E-06,1.04E-07,77.14768722,99.58930648
5.28E-06,9.63E-08,45.09052947,81.22299266
4.56E-06,1.08E-07,56.94027429,68.85276703
4.79E-06,1.45E-07,42.9824648,53.63750452
4.29E-06,7.51E-08,45.48049375,95.276271
5.31E-06,8.89E-08,48.24041908,86.76753874
3.69E-06,8.28E-08,22.26635339,66.11776957
6.35E-06,1.09E-07,62.46040661,92.51153805
3.42E-06,9.86E-08,71.30346889,62.81653401
6.16E-06,1.09E-07,46.10749914,92.21620358
5.14E-06,1.32E-07,37.34791436,63.24460405
5.79E-06,9.85E-08,70.24264646,112.6161155
5.85E-06,1.01E-07,52.84247011,83.64272284
5.65E-06,8.75E-08,23.40787941,99.23756748
3.93E-06,1.02E-07,61.18666718,69.66533041
3.67E-06,9.81E-08,48.75425779,58.73126374
4.37E-06,7.88E-08,30.83916917,90.81667022
6.65E-06,9.55E-08,53.49298424,112.3126447
4.29E-06,8.81E-08,51.84723149,71.86199533
4.79E-06,1.16E-07,56.92565638,70.60736573
6.22E-06,6.75E-08,36.59454299,137.2449053
4.59E-06,1.04E-07,34.73964114,73.98832315
6.65E-06,1.15E-07,58.84119922,90.29132355
3.20E-06,1.11E-07,59.14882034,47.82900182
4.45E-06,1.03E-07,34.70878872,65.09781316
4.98E-06,1.01E-07,51.52823912,83.41937491
3.55E-06,8.23E-08,52.66027968,70.8525925
1.74E-06,9.30E-08,68.83720965,31.13721135
5.11E-06,1.01E-07,58.20716166,85.0602312
3.79E-06,8.26E-08,67.28404048,79.17966713
5.44E-06,9.60E-08,86.59205476,107.6321458
5.65E-06,1.01E-07,46.13118688,87.47258644
4.34E-06,1.15E-07,47.05007369,66.00372715
3.09E-06,8.79E-08,38.28951609,49.11265927
5.52E-06,9.88E-08,36.39414564,92.96590638
4.42E-06,1.04E-07,44.30961181,68.46641265
5.13E-06,8.40E-08,60.96894734,102.3297218
6.04E-06,1.30E-07,56.05277089,75.65446258
6.69E-06,1.37E-07,54.07124901,78.38465578
5.90E-06,1.07E-07,46.88161478,87.30326377
5.16E-06,1.35E-07,53.44762298,64.74601393
5.26E-06,7.38E-08,69.90812411,129.3647846
6.22E-06,1.06E-07,37.46204287,90.51899396
4.85E-06,9.27E-08,63.85586625,92.55318763
6.08E-06,1.50E-07,48.83808192,58.61773985
2.23E-06,1.06E-07,44.79271524,37.05093319
5.17E-06,1.31E-07,52.18560551,67.64538764
5.34E-06,7.98E-08,59.60803584,110.801701
6.19E-06,1.12E-07,43.11483603,93.17568437
5.49E-06,1.28E-07,51.25961931,76.96165042
5.02E-06,8.09E-08,67.20382632,95.71200628
6.51E-06,8.26E-08,51.6712815,131.9931945
4.14E-06,1.35E-07,49.99466075,46.47609828
6.26E-06,1.08E-07,69.24462707,109.5564933
3.41E-06,1.01E-07,51.28544696,52.35822061
5.06E-06,6.38E-08,62.0243351,144.2853958
4.54E-06,9.81E-08,74.77862852,83.32399096
4.37E-06,1.18E-07,49.02114278,60.61786743
4.68E-06,9.28E-08,39.14810115,77.15457131
5.72E-06,9.47E-08,55.15649202,95.08549628
4.06E-06,1.44E-07,42.64928039,44.38289376
4.08E-06,1.25E-07,59.65511473,54.55761211
3.16E-06,1.36E-07,66.68159856,41.07964164
5.17E-06,8.49E-08,71.61064524,112.7988617
3.36E-06,9.88E-08,67.12785023,56.65161189
4.32E-06,1.28E-07,79.36727528,59.8998173
4.85E-06,9.60E-08,43.14909081,88.41780616
6.17E-06,1.25E-07,63.13885545,85.03721761
6.75E-06,1.09E-07,62.30835447,108.6683522
5.04E-06,7.17E-08,34.62421829,113.6384797
5.02E-06,1.05E-07,33.95435921,70.14370115
5.13E-06,1.10E-07,32.90740351,64.54067346
6.25E-06,9.12E-08,54.28505972,112.6935015
3.68E-06,1.27E-07,51.02310006,44.60420714
5.02E-06,1.02E-07,45.5277258,75.79686352
4.99E-06,1.18E-07,55.32319666,74.22179682
5.28E-06,9.26E-08,51.49339527,102.4801584
4.97E-06,8.30E-08,46.8380748,94.62788014
6.16E-06,7.67E-08,66.4082395,141.6201475
6.85E-06,9.63E-08,42.09301253,105.7956287
3.80E-06,1.04E-07,30.66323789,50.38793297
4.78E-06,1.13E-07,49.2008858,75.1878941
6.09E-06,9.27E-08,44.30444841,103.6173104
4.12E-06,1.10E-07,56.24983341,64.07119994
6.16E-06,1.17E-07,41.21649277,76.82030351
6.03E-06,8.93E-08,71.43036985,110.1599797
6.26E-06,1.14E-07,51.07806242,92.74377343
6.07E-06,1.38E-07,35.23787041,63.81322623
5.01E-06,8.64E-08,31.59035887,85.98078038
7.05E-06,8.80E-08,24.10587916,121.1554639
4.90E-06,8.24E-08,56.63665542,93.05593649
4.23E-06,6.13E-08,67.88195085,113.2333462
3.18E-06,9.10E-08,41.73531256,65.9451407
3.87E-06,9.43E-08,35.35045455,65.87782649
5.19E-06,1.52E-07,78.01869897,63.11440917
3.61E-06,9.97E-08,48.44959723,54.64613334
5.52E-06,1.19E-07,25.91122657,74.81275893
3.97E-06,1.25E-07,35.46989541,46.02539294
5.10E-06,8.31E-08,61.64018797,98.23570732
6.50E-06,1.19E-07,29.67222089,81.63697151
6.94E-06,1.19E-07,57.78404409,97.9981459
4.26E-06,1.08E-07,44.45700004,68.24310952
4.29E-06,1.06E-07,40.0881872,62.9576126
4.77E-06,8.60E-08,23.53090669,83.48398965
6.06E-06,1.19E-07,45.5457948,79.77234851
5.99E-06,1.07E-07,39.9154364,88.93171565
5.55E-06,1.04E-07,50.17292118,82.11473381
4.73E-06,1.23E-07,41.6983532,54.52834045
5.65E-06,8.92E-08,54.95443596,110.364027
6.30E-06,1.21E-07,54.16390893,85.60648758
4.95E-06,9.92E-08,53.83458898,84.26197914
6.11E-06,9.24E-08,31.83924903,105.0851361
4.86E-06,1.05E-07,51.80697326,70.55378871
4.08E-06,1.06E-07,68.41538716,68.70772761
4.55E-06,1.05E-07,59.8575736,72.18411054
5.20E-06,7.96E-08,53.35570394,105.7518804
6.32E-06,1.15E-07,32.00925211,82.07538434
4.45E-06,1.19E-07,59.19704542,56.67374059
5.91E-06,1.13E-07,51.2553356,85.02789479
3.90E-06,1.13E-07,66.16557976,58.52355239
5.74E-06,1.37E-07,39.65818604,63.63073485
2.09E-06,9.56E-08,22.01479256,37.64736572
5.44E-06,1.25E-07,45.03234267,75.53756046
6.04E-06,1.43E-07,24.72986062,62.89234269
5.81E-06,7.18E-08,60.87226368,149.1625759
5.78E-06,1.34E-07,47.12999687,65.49264535
5.35E-06,4.97E-08,28.84427903,143.7916968
3.65E-06,9.16E-08,42.86806156,61.00430818
4.86E-06,1.30E-07,59.26133063,58.28301185
5.38E-06,1.06E-07,67.30933598,85.78237475
5.22E-06,1.33E-07,59.85929984,63.53691627
4.38E-06,9.40E-08,41.53290434,75.27008241
3.83E-06,7.75E-08,40.07539745,79.8635938
4.03E-06,1.25E-07,57.86813894,50.33546822
5.71E-06,1.19E-07,60.54219984,75.73600115
4.69E-06,7.24E-08,15.6328212,88.63337934
4.50E-06,5.90E-08,24.17376577,105.2077864
5.21E-06,9.10E-08,54.95607754,96.20078915
4.24E-06,1.02E-07,35.70677642,64.09805264
5.51E-06,1.05E-07,36.69878914,85.07335664
4.98E-06,1.06E-07,66.87756347,80.85605097
3.76E-06,4.97E-08,52.23705236,110.8581896
5.47E-06,9.59E-08,34.26922969,87.05458367
5.02E-06,1.04E-07,53.06184558,71.84857267
3.29E-06,8.97E-08,66.30823684,59.00089539
4.69E-06,9.45E-08,75.43919951,91.74279165
4.64E-06,1.34E-07,55.65967635,52.5187588
3.54E-06,6.81E-08,50.78739209,85.76180521
4.54E-06,9.37E-08,64.50599203,87.37996261
4.83E-06,1.00E-07,53.33301717,77.51204007
2.85E-06,8.32E-08,52.68245251,54.0594852
4.61E-06,1.01E-07,37.60989183,66.39153255
3.96E-06,7.98E-08,42.27193922,82.69547651
3.34E-06,1.13E-07,56.25508423,50.12627238
5.55E-06,1.28E-07,49.28807443,69.05852052
4.37E-06,8.40E-08,48.09728086,90.90600305
4.17E-06,1.12E-07,51.17634328,59.62563312
3.89E-06,8.58E-08,58.00560285,77.89873638
4.13E-06,6.78E-08,42.16982254,90.01769932
5.36E-06,1.03E-07,33.41891858,78.08224707
4.78E-06,9.92E-08,36.80041848,80.72430644
5.35E-06,9.72E-08,34.4416138,89.37221465
4.28E-06,7.26E-08,57.27648179,115.3537931
4.71E-06,5.87E-08,62.0267475,137.3780248
6.04E-06,1.19E-07,63.22034684,82.19301767
5.24E-06,1.04E-07,42.45995492,84.38063908
3.85E-06,7.97E-08,66.1538074,80.52602436
4.67E-06,8.85E-08,52.1228109,83.41169931
4.39E-06,8.40E-08,38.01490217,68.61455226
6.11E-06,1.09E-07,62.05207586,97.05087501
6.26E-06,6.33E-08,57.03385364,163.9701604
5.73E-06,1.15E-07,58.91985679,77.1647641
5.21E-06,1.23E-07,65.13255713,78.86943126
6.10E-06,9.30E-08,60.55246695,111.0280917
3.60E-06,9.41E-08,47.95244245,68.17707907
4.42E-06,1.51E-07,29.23553229,42.82384897
5.99E-06,7.54E-08,71.58703466,141.5391035
3.77E-06,7.70E-08,52.53953565,76.85015657
6.21E-06,1.16E-07,37.72409469,84.58412348
3.85E-06,8.83E-08,39.28056898,70.07875452
4.68E-06,1.10E-07,38.00104895,57.2455728
6.05E-06,1.04E-07,29.6229593,84.07679486
5.78E-06,8.09E-08,34.46646132,112.6511649
5.15E-06,1.32E-07,39.16285189,67.82199151
5.00E-06,9.03E-08,59.0002289,94.42118083
3.46E-06,1.09E-07,45.11663684,49.07228675
5.12E-06,5.86E-08,54.86708411,149.1902005
3.98E-06,8.49E-08,65.86476042,80.9777687
6.46E-06,9.68E-08,35.29340183,107.6272514
5.08E-06,8.61E-08,42.95858226,95.35662311
5.58E-06,6.25E-08,55.24580735,139.9665271
8.02E-06,7.81E-08,54.93090701,169.6231626
5.59E-06,9.85E-08,40.15460444,89.29809132
5.06E-06,1.16E-07,50.64212201,74.92971518
5.36E-06,1.14E-07,36.46200431,69.23600275
4.25E-06,7.80E-08,32.97422494,81.71265041
5.30E-06,1.32E-07,55.68038049,63.68121768
5.57E-06,8.14E-08,53.14823392,110.1330646
6.20E-06,1.03E-07,26.68744657,84.85773139
6.23E-06,1.09E-07,53.76495319,93.8657019
4.93E-06,1.21E-07,52.97628895,68.16307849
4.92E-06,1.20E-07,40.01356962,63.89727577
3.93E-06,8.85E-08,47.24047281,66.98544122
6.23E-06,1.06E-07,30.26067288,85.31539509
5.28E-06,9.47E-08,52.34037405,90.25266094
5.86E-06,7.38E-08,32.51593719,127.8874019
4.95E-06,9.34E-08,54.54777367,87.55828495
5.64E-06,7.88E-08,49.31340943,122.3584884
5.50E-06,6.14E-08,60.20904896,148.5593043
5.14E-06,1.14E-07,50.91052541,68.35039182
3.48E-06,8.22E-08,58.91491757,70.14655999
4.35E-06,1.10E-07,38.81737503,62.96784981
4.99E-06,1.32E-07,32.53908272,59.49150668
5.11E-06,1.04E-07,48.6460681,77.83907121
6.08E-06,9.65E-08,66.54782755,105.788407
5.77E-06,8.90E-08,36.51789068,102.8837322
4.00E-06,1.42E-07,65.35076788,43.92858117
4.39E-06,1.36E-07,53.08889361,50.74871333
5.64E-06,8.17E-08,36.89328878,114.6204536
4.38E-06,1.03E-07,57.91726566,71.50476049
5.04E-06,9.94E-08,64.08935879,100.2681172
6.72E-06,1.02E-07,53.64670199,112.987171
6.14E-06,1.17E-07,48.04826333,80.89333035
4.63E-06,1.16E-07,44.01147147,54.8864886
5.56E-06,7.05E-08,33.75428584,117.9284108
2.78E-06,9.67E-08,41.49401596,49.7679134
6.75E-06,8.24E-08,65.97613174,130.471221
4.66E-06,1.04E-07,46.64263136,70.55590543
5.38E-06,8.95E-08,62.04519873,96.27808234
4.96E-06,1.15E-07,36.55892599,67.69909829
5.84E-06,1.02E-07,53.35933242,102.6402664
6.26E-06,1.37E-07,42.9583373,69.6861275
3.45E-06,1.21E-07,35.2129598,48.65404085
4.68E-06,1.06E-07,56.53550071,82.81512789
6.05E-06,8.17E-08,58.80705992,121.4376262
4.88E-06,9.88E-08,63.14261904,83.55903508
5.06E-06,9.39E-08,65.03360932,86.05634101
5.08E-06,9.68E-08,38.48535166,79.26988119
5.67E-06,8.17E-08,39.75072188,109.9795182
6.72E-06,6.15E-08,44.28382669,177.9675782
5.19E-06,1.03E-07,63.8788703,80.05209811
3.72E-06,1.38E-07,23.87817314,38.77593284
5.07E-06,8.74E-08,64.03708122,107.2136114
4.42E-06,8.17E-08,24.62922914,88.09413899
3.19E-06,1.11E-07,35.97091446,43.14503265
5.39E-06,9.79E-08,38.05053682,78.11878001
4.47E-06,1.11E-07,76.18456485,73.7363525
4.69E-06,1.14E-07,35.647824,60.17838907
4.09E-06,1.07E-07,55.50515349,64.67108454
3.57E-06,6.87E-08,27.26722971,80.00945826
6.58E-06,1.10E-07,48.46512501,100.6286597
6.12E-06,9.79E-08,47.50181117,93.68961946
6.26E-06,9.89E-08,42.7700203,101.531493
5.11E-06,6.92E-08,36.67614408,114.7682718
4.82E-06,1.16E-07,65.69185682,78.13834484
5.53E-06,1.02E-07,56.15093415,84.67668779
5.27E-06,9.24E-08,47.88504237,87.54834895
4.13E-06,8.32E-08,66.48142807,81.11850669
5.02E-06,1.22E-07,43.72425219,61.61299823
4.40E-06,1.17E-07,35.8175472,58.01907146
4.50E-06,8.89E-08,46.81410686,79.13819943
5.73E-06,1.40E-07,54.97027717,67.27646722
5.47E-06,1.11E-07,54.89367753,81.25171328
4.91E-06,8.23E-08,62.30721773,106.2564009
5.41E-06,9.57E-08,58.1987565,94.37963363
4.79E-06,9.11E-08,55.80902132,86.88737431
5.07E-06,9.43E-08,40.52089841,82.54214783
4.12E-06,8.94E-08,32.61462573,65.2677082
5.26E-06,1.33E-07,60.43111444,65.65280783
7.20E-06,9.95E-08,50.73972749,117.9066041
4.72E-06,8.75E-08,66.41300678,92.78414559
6.12E-06,1.35E-07,55.90701302,77.37116414
6.91E-06,1.18E-07,43.10025666,92.80274
3.56E-06,1.09E-07,58.94584725,56.49930792
4.44E-06,9.69E-08,15.09411812,60.8086795
4.11E-06,9.48E-08,38.72132712,67.41988621
4.63E-06,1.02E-07,56.14514036,78.3348208
5.44E-06,7.50E-08,42.27769258,123.2775024
5.19E-06,1.20E-07,44.66051146,66.36899251
6.05E-06,1.10E-07,37.41785422,72.3276662
4.72E-06,9.20E-08,32.62889525,80.10769676
5.06E-06,9.64E-08,44.82023116,83.60121269
4.12E-06,7.85E-08,52.18463934,81.48375878
4.66E-06,8.39E-08,29.56354914,87.89262208
4.43E-06,9.58E-08,54.47184477,71.27313149
5.10E-06,7.97E-08,65.65927662,113.5816591
5.29E-06,8.26E-08,31.41648783,94.40398375
6.91E-06,1.06E-07,34.44200567,97.95040162
5.38E-06,1.25E-07,29.65592047,61.69227626
5.84E-06,1.01E-07,47.08961669,93.19429514
6.31E-06,5.22E-08,40.14289868,189.8564646
4.19E-06,1.01E-07,48.38101932,62.57777084
6.03E-06,1.11E-07,35.48052242,82.44189989
5.52E-06,1.20E-07,38.76742022,74.65844975
4.51E-06,9.61E-08,62.9829661,76.13889542
4.17E-06,1.17E-07,51.83946247,55.19129082
4.16E-06,9.63E-08,64.25460121,67.33645379
5.26E-06,7.89E-08,32.40797684,96.02943022
4.62E-06,1.33E-07,55.940748,53.3795258
3.93E-06,9.34E-08,35.15896823,66.41086886
5.42E-06,1.24E-07,49.45176038,69.18578564
5.20E-06,1.02E-07,57.69597656,80.59100913
5.83E-06,1.39E-07,37.22180789,62.14840696
2.97E-06,9.54E-08,53.58793531,47.25904196
5.72E-06,1.06E-07,45.26467075,87.78588644
4.14E-06,9.45E-08,32.89299145,65.96830806
4.30E-06,8.97E-08,52.46692643,80.89764326
4.81E-06,1.14E-07,67.40624659,70.92609657
5.29E-06,1.08E-07,50.31105869,77.48061058
5.77E-06,1.23E-07,24.73985726,65.70107645
5.02E-06,8.05E-08,72.00150877,105.3050456
4.47E-06,9.77E-08,57.40615546,79.96715386
5.30E-06,1.25E-07,65.09287199,74.41998253
3.47E-06,1.21E-07,34.66070872,47.02136317
4.28E-06,1.26E-07,48.86877163,56.11308047
2.98E-06,7.51E-08,50.11702265,69.8979352
5.93E-06,9.40E-08,49.00989066,116.8172165
5.60E-06,1.21E-07,57.16430081,65.62944072
4.82E-06,1.04E-07,39.33359126,72.05662863
6.46E-06,8.11E-08,42.20804309,130.1978956
4.99E-06,8.10E-08,40.31809211,93.62132095
4.69E-06,1.20E-07,45.27679992,64.90513425
5.30E-06,5.89E-08,54.67065828,160.7827651
3.74E-06,1.36E-07,61.57155319,42.73922519
5.09E-06,1.08E-07,65.05651924,73.80568959
4.13E-06,1.29E-07,38.58145396,46.51848434
3.08E-06,8.33E-08,35.9221666,52.66889527
6.08E-06,1.39E-07,41.23167174,66.90640852
4.23E-06,1.27E-07,51.51830593,59.31654825
6.54E-06,7.26E-08,49.86920612,140.5854194
5.73E-06,1.11E-07,27.48866317,75.35753805
3.97E-06,8.29E-08,51.25674041,71.580125
3.56E-06,7.72E-08,42.26932075,74.31937002
5.64E-06,8.01E-08,33.00258818,99.29644611
4.10E-06,8.63E-08,71.69287899,82.09233137
2.97E-06,1.29E-07,38.82874688,32.07694238
4.69E-06,9.03E-08,60.61175787,86.26467047
5.37E-06,9.46E-08,47.46270453,92.42332601
4.75E-06,1.25E-07,70.34677882,65.29870521
2.77E-06,9.53E-08,29.99556191,49.87384134
6.41E-06,1.19E-07,66.2461531,88.20520539
2.55E-06,1.13E-07,49.21156113,34.3847516
3.01E-06,1.02E-07,46.98959845,40.88820691
5.02E-06,9.37E-08,73.69042501,83.4534403
4.22E-06,7.17E-08,57.53084798,107.2637095
3.73E-06,9.91E-08,66.14326297,65.51779688
5.45E-06,1.18E-07,29.9099056,66.39625635
3.25E-06,9.38E-08,40.7491594,55.23545496
4.94E-06,1.03E-07,45.840479,77.00166727
6.23E-06,1.19E-07,49.96444194,81.2401876
4.34E-06,1.10E-07,58.66551219,63.89350804
